tienda,categoria,marca,nombre,tipo,precio_sin_desc,descuento,precio_con_desc,valoracion,num_valoraciones
notino,mujer,boucheron,boucheron,eau de parfum,108.0,57.87,45.5,4.7,11.0
notino,mujer,afnan,supremacy in oud,eau de parfum,51.2,9.96,46.1,4.5,2.0
notino,mujer,lattafa,sondos,eau de parfum,34.7,16.71,28.9,5.0,1.0
notino,mujer,afnan,ornament pour femme,eau de parfum,31.9,0.0,31.9,,
notino,mujer,lattafa,khaltaat al arabia royal delight,eau de parfum,18.9,0.0,18.9,,
notino,mujer,lattafa,oud najdia,eau de parfum,25.3,0.0,25.3,,
notino,mujer,aurora,mon amour,eau de parfum,31.1,0.0,31.1,,
notino,mujer,dolce&gabbana,devotion,eau de parfum,78.0,0.0,78.0,,
notino,mujer,dkny,be delicious,eau de parfum,109.1,69.39,33.4,4.6,56.0
notino,mujer,hugo boss,hugo deep red,eau de parfum,100.0,67.3,32.7,4.8,12.0
notino,mujer,halloween,halloween,eau de toilette,78.1,84.38,12.2,4.9,9.0
notino,mujer,jil sander,sport for women,eau de toilette,72.0,70.97,20.9,4.4,5.0
notino,mujer,kenzo,le monde est beau,eau de toilette,60.1,0.0,60.1,,
notino,mujer,laura biagiotti,roma for her,eau de toilette,55.9,47.76,29.2,4.0,2.0
notino,mujer,lanvin,éclat d'arpège,eau de parfum,90.5,75.69,22.0,4.9,30.0
notino,mujer,montblanc,presence d’une femme,eau de toilette,88.0,45.57,47.9,4.5,10.0
notino,mujer,salvador dali,laguna,eau de toilette,39.0,55.38,17.4,4.8,10.0
notino,mujer,elizabeth arden,true love,eau de toilette,45.5,72.97,12.3,4.2,4.0
notino,mujer,paul smith,rose,eau de parfum,45.0,25.56,33.5,4.3,7.0
notino,mujer,rochas,eau de rochas,eau de toilette,79.0,60.76,31.0,2.5,2.0
notino,mujer,lanvin,jeanne lanvin,eau de parfum,86.0,69.07,26.6,3.7,3.0
notino,mujer,joop!,le bain,eau de parfum,27.5,24.0,20.9,3.6,9.0
notino,mujer,christian audigier,ed hardy for women,eau de parfum,25.9,0.0,25.9,,
notino,mujer,mugler,alien,eau de parfum,116.0,40.95,68.5,4.9,13.0
notino,mujer,marc jacobs,daisy love eau so sweet,eau de toilette,114.0,64.91,40.0,4.0,1.0
notino,mujer,versace,yellow diamond,eau de toilette,50.4,0.0,50.4,,
notino,mujer,ajmal,wisal,eau de parfum,37.9,31.66,25.9,4.5,4.0
notino,mujer,dkny,original women energizing,eau de parfum,109.1,67.64,35.3,4.8,16.0
notino,mujer,guerlain,les colognes eau de cologne impériale,eau de cologne,70.0,0.0,70.0,,
notino,mujer,guess,seductive i'm yours,eau de toilette,24.4,0.0,24.4,,
notino,mujer,ajmal,sacrifice for her,eau de parfum,32.03,18.51,26.1,5.0,3.0
notino,mujer,guerlain,mitsouko,eau de parfum,125.0,26.8,91.5,3.7,3.0
notino,mujer,hermès,un jardin sur le nil,eau de toilette,70.0,0.0,70.0,,
notino,mujer,paul smith,woman,eau de parfum,33.9,0.0,33.9,,
notino,mujer,tom ford,black orchid,eau de parfum,135.0,75.33,33.3,5.0,1.0
notino,mujer,guerlain,la petite robe noire,eau de parfum,153.0,70.2,45.6,4.6,5.0
notino,mujer,rasasi,maa arwaak for her,eau de parfum,24.5,41.22,14.4,3.0,2.0
notino,mujer,rasasi,dhan al oudh al nokhba,eau de parfum,54.4,42.65,31.2,5.0,2.0
notino,mujer,rasasi,oudh al abiyad,eau de parfum,28.6,42.66,16.4,5.0,1.0
notino,mujer,revlon,charlie blue,eau de toilette,7.5,9.33,6.8,4.4,8.0
notino,mujer,revlon,charlie gold eau fraiche,eau de toilette,8.72,23.17,6.7,5.0,2.0
notino,mujer,jovan,musk,eau de cologne,19.09,28.76,13.6,5.0,4.0
notino,mujer,angel schlesser,femme,eau de toilette,44.9,6.01,42.2,4.5,13.0
notino,mujer,robert piguet,petit fracas,eau de parfum,146.0,10.0,131.4,5.0,1.0
notino,mujer,roberto cavalli,nero assoluto,eau de parfum,104.0,53.65,48.2,5.0,2.0
notino,mujer,cuba,jungle snake,eau de parfum,6.9,0.0,6.9,,
notino,mujer,versace,bright crystal absolu,eau de parfum,52.8,0.0,52.8,,
notino,mujer,perry ellis,360° pink,eau de parfum,34.9,11.17,31.0,5.0,2.0
notino,mujer,yves saint laurent,yvresse,eau de toilette,120.0,13.58,103.7,4.5,11.0
notino,mujer,elizabeth arden,green tea lavender,eau de toilette,31.0,62.58,11.6,5.0,3.0
notino,mujer,katy perry,royal revolution,eau de parfum,33.9,33.92,22.4,4.3,9.0
notino,mujer,hugo boss,boss ma vie,eau de parfum,121.0,73.39,32.2,4.2,4.0
notino,mujer,yves saint laurent,in love again,eau de toilette,120.0,24.17,91.0,5.0,3.0
notino,mujer,avon,luck for her,eau de parfum,19.4,7.22,18.0,4.4,5.0
notino,mujer,escentric molecules,molecule 02,eau de toilette,140.0,0.0,140.0,,
notino,mujer,al haramain,shefon,eau de parfum,27.0,43.33,15.3,5.0,4.0
notino,mujer,montana,parfum de peau,eau de toilette,49.3,30.63,34.2,3.7,3.0
notino,mujer,histoires de parfums,ambre 114,eau de parfum,159.65,35.23,103.4,5.0,2.0
notino,mujer,perris monte carlo,rose de taif,eau de parfum,166.7,52.43,79.3,5.0,4.0
notino,mujer,etat libre d’orange,la fin du monde,eau de parfum,163.3,35.46,105.4,4.0,2.0
notino,mujer,etat libre d’orange,like this,eau de parfum,137.5,50.4,68.2,5.0,1.0
notino,mujer,guerlain,shalimar souffle de parfum,eau de parfum,181.0,36.35,115.2,5.0,2.0
notino,mujer,clinique,aromatics in white,eau de parfum,121.0,48.51,62.3,5.0,1.0
notino,mujer,hugo boss,hugo woman,eau de parfum,39.9,6.02,37.5,4.5,2.0
notino,mujer,ellen tracy,tracy,eau de parfum,11.4,6.14,10.7,4.2,10.0
notino,mujer,al haramain,night dreams,eau de parfum,31.03,45.54,16.9,3.5,4.0
notino,mujer,hei poa,tropical orchid,eau de toilette,20.6,0.0,20.6,,
notino,mujer,atkinsons,iconic gold fair in mayfair,eau de parfum,152.3,0.0,152.3,,
notino,mujer,mauboussin,une histoire de femme sensuelle,eau de parfum,70.0,57.14,30.0,4.5,2.0
notino,mujer,pani walewska,classic,eau de parfum,10.0,14.0,8.6,3.5,2.0
notino,mujer,avon,petit attitude bee,eau de toilette,12.4,8.06,11.4,4.0,1.0
notino,mujer,avon,today tomorrow always this love,eau de parfum,18.5,0.0,18.5,,
notino,mujer,armani,my way intense,eau de parfum,79.4,0.0,79.4,,
notino,mujer,cacharel,yes i am collector,eau de parfum,49.0,0.0,49.0,,
notino,mujer,givenchy,l’interdit rouge,eau de parfum,137.0,40.51,81.5,5.0,2.0
notino,mujer,jimmy choo,i want choo,eau de parfum,42.8,0.0,42.8,,
notino,mujer,karl lagerfeld,tokyo shibuya,eau de parfum,54.0,62.96,20.0,4.5,2.0
notino,mujer,ermanno scervino,tuscan emotion,eau de parfum,29.5,0.0,29.5,,
notino,mujer,missguided,babe vibes,eau de parfum,25.2,0.0,25.2,,
notino,mujer,tous,floral touch,eau de toilette,43.9,0.0,43.9,,
notino,mujer,clinique,my happy. lily of the beach,eau de parfum,20.4,0.0,20.4,,
notino,mujer,elizabeth arden,5th avenue nyc vibe,eau de parfum,42.0,60.71,16.5,4.0,2.0
notino,mujer,novellista,vanilla club,eau de parfum,30.6,0.0,30.6,,
notino,mujer,pink sugar,berry blast,eau de toilette,42.0,55.24,18.8,5.0,1.0
notino,mujer,pink sugar,creamy sunshine,eau de toilette,15.3,0.0,15.3,,
notino,mujer,gucci,flora gorgeous jasmine,eau de parfum,25.5,0.0,25.5,,
notino,mujer,boucheron,quatre iconic,eau de parfum,100.0,66.3,33.7,4.0,4.0
notino,mujer,ajmal,shadow noir,eau de parfum,38.0,0.0,38.0,,
notino,mujer,oriflame,oh! sweet dulce de leche,eau de toilette,19.8,6.06,18.6,5.0,1.0
notino,mujer,miraculum,magic vibes star dust,eau de parfum,17.0,0.0,17.0,,
notino,mujer,lattafa,pride blue sapphire,eau de parfum,56.0,0.0,56.0,,
notino,mujer,bourjois,mon bourjois la formidable,eau de parfum,14.1,0.0,14.1,,
notino,mujer,rihanna,reb´l fleur love always,eau de parfum,46.6,40.99,27.5,5.0,1.0
notino,mujer,bruno banani,dangerous woman,eau de parfum,15.0,0.0,15.0,,
notino,mujer,maison margiela,replica beach walk,eau de toilette,99.0,0.0,99.0,,
notino,mujer,ormonde jayne,ormonde woman,eau de parfum,122.0,0.0,122.0,,
notino,mujer,revolution,fragrance revolutionary noir,eau de toilette,5.2,0.0,5.2,,
notino,mujer,angel schlesser,instinctive marine,eau de toilette,29.5,0.0,29.5,,
notino,mujer,l’occitane,rose,eau de toilette,60.0,0.0,60.0,,
notino,mujer,gloria vanderbilt,n°1,eau de toilette,5.4,0.0,5.4,,
notino,mujer,lattafa,thameen so poudree,eau de parfum,30.4,9.87,27.4,5.0,1.0
notino,mujer,al haramain,signature red,eau de parfum,19.8,0.0,19.8,,
notino,mujer,al haramain,farasha,eau de parfum,19.8,0.0,19.8,,
notino,mujer,zadig & voltaire,this is her! undressed,eau de parfum,43.5,0.0,43.5,,
notino,mujer,nina ricci,nina nature,eau de toilette,48.0,0.0,48.0,,
notino,mujer,jeanne arthes,balade á paris promenade a montmartre,eau de parfum,15.9,0.0,15.9,,
notino,mujer,jeanne arthes,tea time á paris pavlova,eau de parfum,15.9,0.0,15.9,,
notino,mujer,karl lagerfeld,fleur de pivoine,eau de parfum,27.5,0.0,27.5,,
notino,mujer,oriflame,so fever ecstatic,eau de parfum,16.7,0.0,16.7,,
notino,mujer,asdaaf,pure white,eau de parfum,16.5,0.0,16.5,,
notino,mujer,azha perfumes,amal,eau de parfum,22.4,0.0,22.4,,
notino,mujer,christina aguilera,cherry noir,eau de parfum,14.9,0.0,14.9,,
notino,mujer,lancôme,idôle now,eau de parfum,63.5,0.0,63.5,,
notino,mujer,avon,luck eau so happy,eau de parfum,15.0,0.0,15.0,,
notino,mujer,jean paul gaultier,gaultier divine,eau de parfum,50.0,0.0,50.0,,
notino,mujer,aurora,sailor gold,eau de parfum,64.3,0.0,64.3,,
notino,mujer,calvin klein,my euphoria,eau de parfum,25.0,0.0,25.0,,
notino,mujer,ajmal,vibe,eau de parfum,23.0,0.0,23.0,,
notino,mujer,emanuel ungaro,intense,eau de parfum,18.4,0.0,18.4,,
notino,mujer,luxury concept,secret of oud,eau de parfum,30.4,0.0,30.4,,
notino,mujer,profumum roma,sabbia bianca,eau de parfum,278.6,0.0,278.6,,
notino,mujer,kayali,sweet diamond pink pepper 25,eau de parfum,141.5,0.0,141.5,,
notino,mujer,mexx,black & gold limited edition,eau de toilette,13.4,0.0,13.4,,
notino,mujer,alfred sung,shi,eau de parfum,31.83,29.31,22.5,5.0,1.0
notino,mujer,bulgari,eau parfumée au thé blanc,eau de cologne,116.0,37.07,73.0,5.0,7.0
notino,mujer,bulgari,eau parfumée au thé vert,eau de cologne,116.0,37.93,72.0,5.0,1.0
notino,mujer,cacharel,amor amor,eau de toilette,96.0,66.15,32.5,4.4,5.0
notino,mujer,cacharel,noa,eau de toilette,32.1,0.0,32.1,,
notino,mujer,clinique,happy™,eau de parfum,31.9,5.96,30.0,4.9,13.0
notino,mujer,chanel,allure,eau de parfum,193.66,47.28,102.1,5.0,4.0
notino,mujer,chanel,allure,eau de toilette,122.5,0.0,122.5,,
notino,mujer,chanel,coco,eau de parfum,219.6,53.96,101.1,5.0,2.0
notino,mujer,chanel,coco,eau de toilette,121.9,8.53,111.5,5.0,1.0
notino,mujer,chanel,coco mademoiselle,eau de parfum,240.8,45.06,132.3,4.4,5.0
notino,mujer,chanel,coco mademoiselle,eau de toilette,201.37,44.33,112.1,5.0,1.0
notino,mujer,chanel,n°5,eau de toilette,186.5,24.77,140.3,5.0,1.0
notino,mujer,dior,dolce vita,eau de toilette,122.5,0.0,122.5,,
notino,mujer,dior,hypnotic poison,eau de toilette,67.0,0.0,67.0,,
notino,mujer,dior,j'adore,eau de parfum,73.2,0.0,73.2,,
notino,mujer,dior,poison,eau de toilette,63.7,0.0,63.7,,
notino,mujer,dior,pure poison,eau de parfum,75.1,0.0,75.1,,
notino,mujer,iceberg,effusion woman,eau de toilette,22.0,5.91,20.7,4.0,1.0
notino,mujer,issey miyake,l'eau d'issey,eau de toilette,121.0,67.27,39.6,4.4,16.0
notino,mujer,jennifer lopez,still,eau de parfum,41.5,0.0,41.5,,
notino,mujer,jean paul gaultier,classique,eau de toilette,40.9,0.0,40.9,,
notino,mujer,kenzo,flower by kenzo,eau de parfum,136.0,79.63,27.7,4.7,27.0
notino,mujer,lancôme,miracle,eau de parfum,130.0,66.62,43.4,4.9,23.0
notino,mujer,montblanc,femme individuelle,eau de toilette,88.0,45.57,47.9,4.8,6.0
notino,mujer,moschino,i love love,eau de toilette,85.0,62.94,31.5,4.6,15.0
notino,mujer,nina ricci,l'air du temps,eau de toilette,121.7,64.67,43.0,5.0,1.0
notino,mujer,paco rabanne,ultraviolet,eau de parfum,110.4,28.62,78.8,4.8,6.0
notino,mujer,salvador dali,eau de ruby lips,eau de toilette,39.0,58.46,16.2,1.0,1.0
notino,mujer,s.t. dupont,essence pure pour femme,eau de toilette,66.0,0.0,66.0,,
notino,mujer,givenchy,ange ou démon le secret,eau de parfum,149.0,63.09,55.0,5.0,3.0
notino,mujer,christian audigier,ed hardy love & luck woman,eau de parfum,30.5,9.84,27.5,3.0,1.0
notino,mujer,chanel,chance eau tendre,eau de toilette,161.0,0.0,161.0,,
notino,mujer,estée lauder,knowing,eau de parfum,133.0,23.68,101.5,4.8,11.0
notino,mujer,hermès,voyage d'hermès,eau de toilette,95.0,0.0,95.0,,
notino,mujer,salvador dali,dalissime,eau de toilette,39.0,56.92,16.8,4.7,9.0
notino,mujer,kenneth cole,reaction,eau de parfum,36.5,0.0,36.5,,
notino,mujer,armani,acqua di gioia,eau de parfum,126.0,66.11,42.7,4.4,8.0
notino,mujer,dior,escale à portofino,eau de toilette,90.1,0.0,90.1,,
notino,mujer,calvin klein,obsession,eau de parfum,29.5,30.17,20.6,3.9,7.0
notino,mujer,britney spears,circus fantasy,eau de parfum,32.0,21.56,25.1,4.0,2.0
notino,mujer,paco rabanne,lady million,eau de parfum,45.0,0.0,45.0,,
notino,mujer,joop!,all about eve,eau de parfum,35.0,4.29,33.5,5.0,1.0
notino,mujer,givenchy,ange ou démon ange ou démon,eau de parfum,149.0,58.39,62.0,4.8,4.0
notino,mujer,marc jacobs,daisy eau so fresh,eau de toilette,116.0,63.88,41.9,4.7,6.0
notino,mujer,salvador dali,dalilight,eau de toilette,15.8,0.0,15.8,,
notino,mujer,dior,eau fraiche,eau de toilette,128.0,0.0,128.0,,
notino,mujer,avon,summer white,eau de toilette,10.8,44.44,6.0,5.0,1.0
notino,mujer,diesel,loverdose,eau de parfum,36.1,0.0,36.1,,
notino,mujer,yves saint laurent,opium,eau de parfum,115.0,13.48,99.5,4.0,4.0
notino,mujer,clinique,aromatics elixir™ eau de toilette,eau de toilette,49.3,0.0,49.3,,
notino,mujer,lancôme,trésor midnight rose,eau de parfum,111.4,56.82,48.1,5.0,4.0
notino,mujer,chanel,n°5,parfum,111.6,0.0,111.6,,
notino,mujer,prada,candy,eau de parfum,105.0,31.71,71.7,5.0,1.0
notino,mujer,lanvin,arpége pour femme,eau de parfum,111.0,59.1,45.4,4.6,14.0
notino,mujer,jimmy choo,for women,eau de parfum,110.0,35.45,71.0,4.5,8.0
notino,mujer,prada,amber,eau de parfum,140.0,8.0,128.8,5.0,2.0
notino,mujer,loewe,agua,eau de toilette,76.6,0.0,76.6,,
notino,mujer,dkny,golden delicious,eau de parfum,116.1,55.9,51.2,5.0,1.0
notino,mujer,tous,sensual touch,eau de toilette,98.4,50.0,49.2,4.5,2.0
notino,mujer,trussardi,donna,eau de parfum,106.0,71.32,30.4,4.7,6.0
notino,mujer,ajmal,aurum,eau de parfum,51.2,0.0,51.2,,
notino,mujer,salvatore ferragamo,signorina,eau de parfum,85.1,50.76,41.9,3.5,2.0
notino,mujer,ralph lauren,ralph,eau de toilette,35.0,5.71,33.0,5.0,1.0
notino,mujer,elizabeth arden,sunflowers,eau de toilette,17.0,48.24,8.8,4.4,11.0
notino,mujer,comptoir sud pacifique,vanille abricot,eau de toilette,95.6,67.89,30.7,4.7,3.0
notino,mujer,loewe,agua ella,eau de toilette,80.7,0.0,80.7,,
notino,mujer,yves saint laurent,paris,eau de parfum,110.0,10.64,98.3,4.5,4.0
notino,mujer,masaki matsushima,shiro,eau de parfum,49.0,20.0,39.2,5.0,1.0
notino,mujer,goutal,petite chérie,eau de parfum,190.0,10.0,171.0,5.0,1.0
notino,mujer,rasasi,attar al mohabba female,eau de parfum,53.9,43.78,30.3,4.0,2.0
notino,mujer,al haramain,attar al kaaba,parfum,81.2,61.45,31.3,3.5,2.0
notino,mujer,christina aguilera,red sin,eau de parfum,11.9,0.0,11.9,,
notino,mujer,chanel,coco noir,eau de parfum,112.7,0.0,112.7,,
notino,mujer,hermès,un jardin sur le toit,eau de toilette,70.0,0.0,70.0,,
notino,mujer,issey miyake,pleats please,eau de toilette,70.0,0.0,70.0,,
notino,mujer,jennifer lopez,love at first glow,eau de toilette,24.9,24.5,18.8,5.0,2.0
notino,mujer,naomi campbell,naomi campbell,eau de parfum,37.91,50.15,18.9,5.0,2.0
notino,mujer,jean patou,chaldee,eau de parfum,123.3,0.0,123.3,,
notino,mujer,etienne aigner,debut by night,eau de parfum,36.9,0.0,36.9,,
notino,mujer,van cleef & arpels,collection extraordinaire moonlight patchouli,eau de parfum,152.5,0.0,152.5,,
notino,mujer,parfums de marly,athalia,eau de parfum,245.0,0.0,245.0,,
notino,mujer,floris,cefiro,eau de toilette,72.7,0.0,72.7,,
notino,mujer,floris,white rose,eau de toilette,73.2,0.0,73.2,,
notino,mujer,prada,la femme,eau de parfum,155.0,53.74,71.7,5.0,1.0
notino,mujer,guerlain,les colognes eau de guerlain,eau de cologne,74.6,0.0,74.6,,
notino,mujer,tom tailor,liquid woman,eau de toilette,14.7,0.0,14.7,,
notino,mujer,jimmy choo,illicit flower,eau de toilette,25.3,0.0,25.3,,
notino,mujer,versace,eros pour femme,eau de toilette,57.5,0.0,57.5,,
notino,mujer,atkinsons,british heritage the big bad cedar,eau de parfum,180.0,22.72,139.1,5.0,1.0
notino,mujer,bulgari,rose goldea eau de parfum,eau de parfum,60.0,0.0,60.0,,
notino,mujer,dior,miss dior absolutely blooming,eau de parfum,78.0,0.0,78.0,,
notino,mujer,dermacol,sweet jasmine & patchouli,eau de parfum,25.2,0.0,25.2,,
notino,mujer,dermacol,magnolia & passion fruit,eau de parfum,22.1,0.0,22.1,,
notino,mujer,banderas,queen of seduction,eau de toilette,25.4,0.0,25.4,,
notino,mujer,yves saint laurent,mon paris,eau de parfum,150.0,74.67,38.0,5.0,8.0
notino,mujer,juliette has a gun,white spirit,eau de parfum,220.0,0.0,220.0,,
notino,mujer,comptoir sud pacifique,aqua motu,eau de toilette,33.9,0.0,33.9,,
notino,mujer,bond no. 9,madison avenue,eau de parfum,239.2,0.0,239.2,,
notino,mujer,gucci,bamboo,eau de toilette,42.7,0.0,42.7,,
notino,mujer,the different company,osmanthus,eau de toilette,113.3,0.0,113.3,,
notino,mujer,bond no. 9,uptown new york patchouli,eau de parfum,460.6,0.0,460.6,,
notino,mujer,trussardi,donna pink marina,eau de toilette,27.9,0.0,27.9,,
notino,mujer,guess,1981 indigo,eau de toilette,61.0,50.0,30.5,4.0,1.0
notino,mujer,nina ricci,nina rose,eau de toilette,36.0,0.0,36.0,,
notino,mujer,armani,my way,eau de parfum,147.0,53.81,67.9,5.0,1.0
notino,mujer,carolina herrera,good girl suprême,eau de parfum,53.0,0.0,53.0,,
notino,mujer,estée lauder,beautiful belle,eau de parfum,77.0,0.0,77.0,,
notino,mujer,oriflame,joyce turquoise,eau de toilette,11.4,0.0,11.4,,
notino,mujer,atkinsons,iconic 44 gerrard street,eau de cologne,126.5,0.0,126.5,,
notino,mujer,bulgari,rose goldea blossom delight eau de parfum,eau de parfum,148.0,22.3,115.0,5.0,1.0
notino,mujer,loewe,aura pink magnolia,eau de parfum,138.6,46.1,74.7,3.0,2.0
notino,mujer,loewe,001 woman,eau de toilette,112.8,0.0,112.8,,
notino,mujer,bois 1920,vento di fiori,eau de parfum,132.0,0.0,132.0,,
notino,mujer,reminiscence,rem coco,eau de toilette,64.6,0.0,64.6,,
notino,mujer,lancôme,idôle l'intense,eau de parfum,68.8,0.0,68.8,,
notino,mujer,yves saint laurent,libre intense,eau de parfum,165.0,55.88,72.8,5.0,2.0
notino,mujer,guerlain,les absolus d'orient cuir intense,eau de parfum,162.9,0.0,162.9,,
notino,mujer,givenchy,irresistible,eau de parfum,55.6,0.0,55.6,,
notino,mujer,givenchy,l’interdit intense,eau de parfum,85.5,0.0,85.5,,
notino,mujer,kenzo,flower by kenzo poppy bouquet,eau de parfum,48.0,0.0,48.0,,
notino,mujer,dior,hypnotic poison roller-pearl,eau de toilette,44.9,0.0,44.9,,
notino,mujer,dior,j'adore roller-pearl,eau de parfum,51.3,0.0,51.3,,
notino,mujer,dior,miss dior rose n'roses,eau de toilette,65.4,0.0,65.4,,
notino,mujer,dior,miss dior roller-pearl,eau de toilette,46.0,0.0,46.0,,
notino,mujer,hugo boss,boss alive,eau de toilette,50.5,0.0,50.5,,
notino,mujer,shiseido,ginza,eau de parfum,41.5,0.0,41.5,,
notino,mujer,lancôme,la vie est belle soleil cristal,eau de parfum,130.0,32.23,88.1,5.0,1.0
notino,mujer,loewe,aire fantasía,eau de toilette,81.5,0.0,81.5,,
notino,mujer,guerlain,mon guerlain sparkling bouquet,eau de parfum,73.5,0.0,73.5,,
notino,mujer,bond no. 9,gold coast,eau de parfum,234.0,0.0,234.0,,
notino,mujer,oriflame,lost in you,eau de parfum,26.7,0.0,26.7,,
notino,mujer,guerlain,chamade,eau de toilette,104.1,0.0,104.1,,
notino,mujer,bulgari,splendida bvlgari patchouli tentation,eau de parfum,126.0,17.46,104.0,1.0,1.0
notino,mujer,korloff,korlove,eau de parfum,52.0,0.0,52.0,,
notino,mujer,reminiscence,tonka,eau de toilette,86.0,15.0,73.1,5.0,1.0
notino,mujer,issey miyake,a drop d'issey,eau de parfum,67.9,0.0,67.9,,
notino,mujer,paco rabanne,lady million fabulous,eau de parfum,45.7,0.0,45.7,,
notino,mujer,dior,j'adore infinissime roller-pearl,eau de parfum,54.4,0.0,54.4,,
notino,mujer,estée lauder,beautiful magnolia,eau de parfum,148.0,51.01,72.5,5.0,1.0
notino,mujer,the library of fragrance,tomato,eau de cologne,17.1,0.0,17.1,,
notino,mujer,armani,terra di gioia,eau de parfum,82.4,0.0,82.4,,
notino,mujer,the library of fragrance,suntan lotion,eau de cologne,17.0,0.0,17.0,,
notino,mujer,maison margiela,replica matcha meditation,eau de toilette,129.0,0.0,129.0,,
notino,mujer,yves saint laurent,libre,eau de toilette,62.8,0.0,62.8,,
notino,mujer,victoria's secret,eau so party,eau de parfum,51.0,0.0,51.0,,
notino,mujer,jeanne arthes,sweet sixteen coral,eau de parfum,6.8,0.0,6.8,,
notino,mujer,kenzo,flower by kenzo,eau de toilette,44.0,0.0,44.0,,
notino,mujer,parfums de marly,delina la rosée,eau de parfum,140.0,0.0,140.0,,
